# new call
0,-0.012207031249999998,0,0,0,0,-0.0019073486328124996,-0,-0,0.125,0,0
0.012207031249999998,0,-0,0,0,0,-0,-0.0019073486328124996,-0,0,0.125,0
-0,0,0,0,0,0,-0,-0,0.0038146972656249991,0,0,0.125

# new call
0.16666666666666666,0,0,0.040197660721076701,0,0,0,0,0,0,0.011478420569329661,-0
0,0.16666666666666666,0,0,0.040197660721076701,0,0,0,0,-0.011478420569329661,0,0
0,0,0.16666666666666666,0,0,0.071119830072998116,0,0,0,0,-0,0
0.040197660721076701,0,0,0.16666666666666666,0,0,0,-0.011478420569329661,0,0,0,0
0,0.040197660721076701,0,0,0.16666666666666666,0,0.011478420569329661,0,-0,0,0,0
0,0,0.071119830072998116,0,0,0.16666666666666666,-0,0,0,0,0,0
0,0,0,0,0.011478420569329661,-0,0.125,0,0,-0.0017391546317166153,-0,-0
0,0,0,-0.011478420569329661,0,0,0,0.125,0,-0,-0.0017391546317166153,-0
0,0,0,0,-0,0,0,0,0.125,-0,-0,0.0034783092634332307
0,-0.011478420569329661,0,0,0,0,-0.0017391546317166153,-0,-0,0.125,0,0
0.011478420569329661,0,-0,0,0,0,-0,-0.0017391546317166153,-0,0,0.125,0
-0,0,0,0,0,0,-0,-0,0.0034783092634332307,0,0,0.125

# new call
0.16666666666666666,0,0,0.038884931135083782,0,0,0,0,0,0,0.010813148788927333,-0
0,0.16666666666666666,0,0,0.038884931135083782,0,0,0,0,-0.010813148788927333,0,0
0,0,0.16666666666666666,0,0,0.069288961259244164,0,0,0,0,-0,0
0.038884931135083782,0,0,0.16666666666666666,0,0,0,-0.010813148788927333,0,0,0,0
0,0.038884931135083782,0,0,0.16666666666666666,0,0.010813148788927333,0,-0,0,0,0
0,0,0.069288961259244164,0,0,0.16666666666666666,-0,0,0,0,0,0
0,0,0,0,0.010813148788927333,-0,0.125,0,0,-0.0015901689395481373,-0,-0
0,0,0,-0.010813148788927333,0,0,0,0.125,0,-0,-0.0015901689395481373,-0
0,0,0,0,-0,0,0,0,0.125,-0,-0,0.0031803378790962746
0,-0.010813148788927333,0,0,0,0,-0.0015901689395481373,-0,-0,0.125,0,0
0.010813148788927333,0,-0,0,0,0,-0,-0.0015901689395481373,-0,0,0.125,0
-0,0,0,0,0,0,-0,-0,0.0031803378790962746,0,0,0.125

# new call
0.16666666666666666,0,0,0.03765792031098153,0,0,0,0,0,0,0.01020408163265306,-0
